Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
99,Shai Gilgeous-Alexander,23,OKC,PG,56,56,1942,8.8,19.5,.453,1.6,5.5,.300,7.2,14.0,.514,.496,6.1,7.5,.810,0.7,4.5,5.2,6.1,1.3,0.9,2.9,2.6,25.4,,gilgesh01
100,Robert Covington,31,2TM,PF,71,42,1940,3.9,9.2,.420,2.4,6.3,.378,1.5,3.0,.509,.548,1.1,1.3,.841,1.1,6.2,7.3,1.7,1.9,1.7,1.4,3.5,11.2,,covinro01
100,Robert Covington,31,POR,PF,48,40,1431,3.2,8.5,.381,2.0,5.8,.343,1.2,2.7,.462,.499,0.8,0.9,.833,1.0,5.9,6.9,1.7,1.9,1.6,1.5,3.3,9.2,,covinro01
100,Robert Covington,31,LAC,PF,23,2,509,5.7,11.5,.500,3.5,7.7,.450,2.3,3.7,.604,.651,2.0,2.3,.848,1.3,7.0,8.3,1.7,2.1,2.0,1.2,4.1,16.9,,covinro01
101,Devin Vassell,21,SAS,SF,71,32,1937,6.1,14.2,.427,2.5,7.1,.361,3.5,7.1,.492,.516,1.5,1.8,.838,0.8,4.9,5.7,2.5,1.4,0.8,1.1,2.7,16.2,,vassede01
102,Jimmy Butler,32,MIA,SF,57,57,1931,7.4,15.5,.480,0.5,2.2,.233,6.9,13.3,.520,.496,7.4,8.5,.870,1.9,4.4,6.3,5.8,1.8,0.5,2.3,1.6,22.7,AS,butleji01
103,Darius Bazley,21,OKC,PF,69,53,1924,5.1,12.1,.422,1.5,5.0,.297,3.6,7.1,.511,.484,2.2,3.2,.688,1.3,6.8,8.2,1.8,1.1,1.3,1.7,1.3,13.9,,bazleda01
104,Luke Kennard,25,LAC,SG,70,13,1919,5.4,12.0,.449,3.6,7.9,.449,1.8,4.1,.449,.598,1.3,1.4,.896,0.4,3.9,4.3,2.7,0.8,0.1,1.1,1.9,15.6,6MOY-5,kennalu01
105,Kevin Porter Jr.,21,HOU,PG,61,61,1907,6.3,15.3,.415,2.9,7.8,.375,3.4,7.5,.456,.511,2.3,3.6,.642,0.8,4.2,5.0,7.1,1.3,0.4,3.6,2.9,17.9,,porteke02
106,Reggie Bullock,30,DAL,SF,68,37,1902,3.8,9.5,.401,2.7,7.4,.360,1.1,2.1,.550,.542,0.8,0.9,.833,0.6,3.9,4.6,1.6,0.8,0.3,0.8,2.1,11.0,,bullore01
107,Ja Morant,22,MEM,PG,57,57,1889,11.1,22.4,.493,1.7,4.9,.344,9.4,17.6,.534,.530,6.0,7.9,.761,1.5,4.7,6.2,7.3,1.3,0.4,3.7,1.6,29.8,MVP-7MIP-1ASNBA2,moranja01
108,Jae Crowder,31,PHO,PF,67,67,1886,4.1,10.4,.399,2.4,7.0,.348,1.7,3.4,.503,.516,1.4,1.7,.789,0.6,6.2,6.8,2.4,1.8,0.6,1.0,3.3,12.1,,crowdja01
109,Jarred Vanderbilt,22,MIN,PF,74,67,1880,4.1,6.9,.587,0.0,0.3,.143,4.0,6.6,.605,.590,1.6,2.5,.656,4.1,7.8,11.9,1.8,1.9,0.9,1.4,3.5,9.8,,vandeja01
110,Lauri Markkanen,24,CLE,SF,61,61,1878,6.0,13.5,.445,2.6,7.3,.358,3.4,6.2,.548,.542,2.6,3.0,.868,1.1,5.5,6.6,1.6,0.9,0.6,1.0,2.5,17.3,,markkla01
111,Grant Williams,23,BOS,PF,77,21,1875,3.9,8.3,.475,2.0,5.0,.411,1.9,3.3,.569,.597,1.7,1.8,.905,1.2,4.0,5.3,1.5,0.7,1.1,1.2,3.6,11.6,,willigr01
112,Brandon Ingram,24,NOP,SF,55,55,1869,8.7,18.9,.461,1.4,4.4,.327,7.3,14.6,.501,.498,5.1,6.2,.826,0.7,5.5,6.2,5.9,0.7,0.5,2.9,2.3,24.0,,ingrabr01
113,Cody Martin,26,CHO,SF,71,11,1866,3.9,8.2,.482,1.2,3.1,.384,2.8,5.1,.542,.554,1.4,2.1,.701,1.6,3.9,5.5,3.5,1.7,0.6,1.2,2.2,10.5,,martico01
114,Ivica Zubac,24,LAC,C,76,76,1852,6.0,9.6,.626,0.0,0.0,,6.0,9.6,.626,.626,3.2,4.4,.727,4.2,8.3,12.5,2.3,0.7,1.5,2.2,3.9,15.3,,zubaciv01
115,Wendell Carter Jr.,22,ORL,PF,62,61,1852,7.0,13.3,.525,1.4,4.2,.327,5.6,9.1,.615,.576,2.8,4.0,.691,2.7,9.9,12.6,3.3,0.7,0.8,2.3,3.3,18.1,,cartewe01
116,Jeff Green,35,DEN,PF,75,63,1849,5.4,10.3,.524,1.0,3.3,.315,4.4,7.0,.620,.574,3.2,3.9,.833,0.8,3.7,4.5,1.9,0.5,0.5,1.4,2.9,15.0,,greenje02
117,Mitchell Robinson,23,NYK,C,72,62,1848,5.1,6.7,.761,0.0,0.0,,5.1,6.7,.761,.761,1.7,3.5,.486,5.7,6.3,12.0,0.7,1.1,2.6,1.2,3.8,11.9,,robinmi01
118,Bogdan Bogdanović,29,ATL,SG,63,27,1848,6.7,15.5,.431,3.3,8.9,.368,3.4,6.5,.516,.537,1.9,2.2,.843,0.6,4.3,4.9,3.8,1.3,0.3,1.4,2.6,18.5,6MOY-6,bogdabo01
119,Dennis Schröder,28,2TM,PG,64,29,1837,6.1,14.2,.431,1.7,4.9,.344,4.4,9.3,.477,.490,3.1,3.6,.853,0.7,3.5,4.2,5.8,1.0,0.2,2.8,3.0,17.0,,schrode01
119,Dennis Schröder,28,BOS,PG,49,25,1433,6.5,14.7,.440,1.7,4.8,.349,4.8,9.8,.485,.497,3.1,3.6,.848,0.7,3.4,4.1,5.2,1.0,0.1,2.6,2.9,17.7,,schrode01
119,Dennis Schröder,28,HOU,PG,15,4,404,4.9,12.5,.393,1.7,5.2,.328,3.2,7.3,.439,.461,3.0,3.5,.872,0.5,3.9,4.5,7.8,1.1,0.3,3.5,3.4,14.5,,schrode01
120,Bam Adebayo,24,MIA,C,56,56,1825,8.0,14.4,.557,0.0,0.1,.000,8.0,14.3,.562,.557,5.0,6.7,.753,2.7,8.4,11.1,3.7,1.6,0.9,2.9,3.4,21.1,DPOY-4DEF2,adebaba01
121,Mo Bamba,23,ORL,C,71,69,1824,5.8,12.2,.480,2.1,5.5,.381,3.7,6.6,.563,.566,1.1,1.4,.781,2.9,8.4,11.3,1.7,0.7,2.3,1.5,3.6,14.9,,bambamo01
122,Isaiah Stewart,20,DET,C,71,71,1816,5.0,9.7,.510,0.3,0.9,.326,4.7,8.8,.529,.526,1.5,2.0,.718,4.5,7.8,12.2,1.6,0.4,1.5,1.7,4.2,11.7,,stewais01
123,Jarrett Allen,23,CLE,C,56,56,1809,7.3,10.8,.677,0.0,0.2,.100,7.3,10.6,.688,.678,3.3,4.6,.708,3.8,8.2,12.0,1.8,0.9,1.5,1.9,1.9,18.0,AS,allenja01
124,Grayson Allen,26,MIL,SG,66,61,1805,5.1,11.3,.448,3.2,7.8,.409,1.9,3.6,.533,.588,1.3,1.5,.865,0.6,3.8,4.4,2.0,0.9,0.4,0.9,1.9,14.6,,allengr01
125,Robert Williams,24,BOS,C,61,61,1804,5.4,7.3,.736,0.0,0.0,.000,5.4,7.3,.738,.736,1.3,1.8,.722,4.7,7.0,11.7,2.4,1.1,2.7,1.3,2.7,12.1,DPOY-7DEF2,williro04
126,Jaden McDaniels,21,MIN,PF,70,31,1803,5.1,11.1,.460,1.6,5.0,.317,3.5,6.0,.579,.532,1.1,1.4,.803,1.5,4.3,5.9,1.6,1.0,1.1,1.5,4.5,12.9,,mcdanja02
127,Immanuel Quickley,22,NYK,PG,78,3,1802,5.7,14.5,.392,2.7,7.9,.346,2.9,6.6,.448,.487,3.5,4.0,.881,0.6,4.3,4.9,5.5,1.1,0.1,2.0,3.3,17.6,6MOY-10,quickim01
128,Corey Kispert,22,WAS,SF,77,36,1801,4.7,10.3,.455,2.2,6.4,.350,2.4,3.9,.629,.564,1.1,1.2,.871,1.1,3.1,4.2,1.7,0.7,0.4,1.0,1.9,12.7,,kispeco01
129,Dwight Powell,30,DAL,C,82,71,1798,5.4,8.0,.671,0.3,0.7,.351,5.1,7.3,.703,.687,3.3,4.2,.783,3.5,4.6,8.1,1.9,0.7,0.8,1.3,4.4,14.4,,poweldw01
130,Mason Plumlee,31,CHO,C,73,73,1793,4.1,6.4,.641,0.0,0.0,.000,4.1,6.4,.645,.641,1.3,3.4,.392,3.5,7.8,11.3,4.5,1.2,1.0,2.0,4.5,9.6,,plumlma01
131,Carmelo Anthony,37,LAL,PF,69,3,1793,6.4,14.5,.441,3.0,8.0,.375,3.4,6.5,.521,.544,2.7,3.2,.830,1.2,4.5,5.8,1.4,0.9,1.0,1.2,3.3,18.5,,anthoca01
132,Josh Hart,26,2TM,SG,54,53,1791,5.8,11.4,.504,1.5,4.3,.343,4.3,7.2,.601,.569,3.2,4.2,.758,1.2,6.6,7.8,4.5,1.2,0.3,2.3,3.0,16.2,,hartjo01
132,Josh Hart,26,NOP,SG,41,40,1374,5.1,10.1,.505,1.1,3.4,.323,4.0,6.7,.598,.560,3.0,4.0,.753,1.4,6.9,8.3,4.4,1.2,0.3,2.1,3.1,14.4,,hartjo01
132,Josh Hart,26,POR,SG,13,13,417,7.9,15.8,.503,2.7,7.2,.373,5.3,8.6,.610,.587,3.8,4.9,.772,0.8,5.3,6.0,4.8,1.4,0.2,2.8,2.8,22.4,,hartjo01
133,Caris LeVert,27,2TM,SG,58,49,1781,7.7,17.3,.444,1.7,5.2,.320,6.0,12.1,.497,.492,3.0,3.9,.756,0.9,3.5,4.3,5.0,1.0,0.5,2.2,2.6,19.9,,leverca01
133,Caris LeVert,27,IND,SG,39,39,1214,8.2,18.4,.447,1.8,5.6,.323,6.4,12.8,.501,.496,3.3,4.3,.760,0.9,3.6,4.4,5.1,1.0,0.5,2.2,2.7,21.6,,leverca01
133,Caris LeVert,27,CLE,SG,19,10,567,6.4,14.7,.435,1.3,4.3,.313,5.1,10.5,.485,.481,2.2,3.0,.745,0.8,3.2,4.1,4.8,1.0,0.3,2.1,2.5,16.4,,leverca01
134,Bruce Brown,25,BRK,SF,72,45,1774,5.2,10.3,.506,0.8,1.9,.404,4.4,8.4,.529,.543,2.0,2.6,.758,2.0,5.0,7.0,3.0,1.6,1.1,1.1,3.6,13.1,,brownbr01
135,P.J. Washington,23,CHO,C,65,28,1768,5.1,10.8,.470,2.2,6.1,.365,2.9,4.7,.606,.573,1.2,1.6,.716,1.7,5.2,6.9,3.0,1.2,1.2,1.7,3.1,13.6,,washipj01
136,Chuma Okeke,23,ORL,PF,70,20,1749,4.4,11.8,.376,2.4,7.6,.318,2.0,4.2,.480,.478,1.1,1.3,.846,1.0,6.2,7.1,2.4,2.0,0.9,1.2,2.0,12.5,,okekech01
137,Georges Niang,28,PHI,PF,76,7,1736,5.1,11.7,.437,3.2,8.0,.403,1.9,3.6,.511,.575,1.1,1.2,.881,0.5,3.7,4.2,2.1,0.6,0.3,1.2,3.9,14.5,,niangge01
138,Kevon Looney,25,GSW,C,82,80,1732,4.3,7.6,.571,0.0,0.0,.000,4.3,7.5,.573,.571,1.6,2.6,.600,4.3,8.1,12.4,3.4,1.0,1.1,1.4,4.5,10.2,,looneke01
139,Cameron Johnson,25,PHO,PF,66,16,1730,5.8,12.6,.460,3.5,8.1,.425,2.4,4.5,.523,.596,2.0,2.4,.860,0.9,4.8,5.7,2.1,1.2,0.3,1.0,2.4,17.1,6MOY-3,johnsca02
140,Gary Harris,27,ORL,SG,61,30,1730,5.0,11.5,.434,2.4,6.3,.384,2.6,5.2,.494,.539,1.7,2.0,.874,0.7,1.8,2.5,2.2,1.2,0.2,1.3,2.3,14.1,,harriga01
141,OG Anunoby,24,TOR,SF,48,48,1728,6.4,14.5,.443,2.4,6.6,.363,4.0,7.9,.511,.526,1.9,2.5,.754,1.5,4.0,5.5,2.6,1.5,0.5,1.7,2.7,17.1,,anunoog01
142,Precious Achiuwa,22,TOR,C,73,28,1725,5.5,12.6,.439,1.2,3.3,.359,4.4,9.3,.468,.486,1.6,2.7,.595,3.0,6.8,9.9,1.7,0.8,0.9,1.8,3.2,13.9,,achiupr01
143,Deandre Ayton,23,PHO,C,58,58,1713,9.3,14.6,.634,0.1,0.4,.368,9.1,14.2,.642,.639,2.2,3.0,.746,3.1,9.3,12.5,1.8,0.8,0.8,1.9,3.0,21.0,,aytonde01
144,Garrison Mathews,25,HOU,SG,65,33,1712,3.9,9.7,.399,2.9,8.1,.360,0.9,1.6,.600,.550,3.0,3.8,.794,0.7,3.3,4.0,1.3,1.2,0.5,0.9,3.5,13.7,,mathega01
145,Josh Giddey,19,OKC,SF,54,54,1700,6.0,14.2,.419,1.2,4.5,.263,4.8,9.7,.492,.461,1.2,1.7,.709,2.1,6.8,8.9,7.3,1.1,0.4,3.6,1.9,14.3,,giddejo01
146,Pat Connaughton,29,MIL,SF,65,19,1691,4.8,10.6,.458,3.1,7.9,.395,1.7,2.7,.643,.605,1.0,1.1,.833,1.0,4.9,5.8,1.7,1.3,0.3,0.7,1.8,13.7,,connapa01
147,Chris Boucher,29,TOR,SF,80,9,1690,5.7,12.3,.464,1.4,4.9,.297,4.3,7.4,.575,.523,3.2,4.1,.777,3.8,6.7,10.5,0.5,1.0,1.6,0.9,3.7,16.1,,bouchch01
148,Matisse Thybulle,24,PHI,SG,66,50,1685,3.2,6.4,.500,1.0,3.1,.313,2.2,3.3,.673,.575,0.7,0.9,.791,0.9,2.3,3.2,1.6,2.5,1.5,0.8,3.4,8.1,DPOY-11DEF2,thybuma01
149,Anfernee Simons,22,POR,SG,57,30,1681,7.6,17.1,.443,3.8,9.5,.405,3.7,7.6,.490,.555,2.2,2.5,.888,0.6,2.7,3.2,4.7,0.6,0.1,2.5,2.4,21.2,,simonan01
150,Coby White,21,CHI,PG,61,17,1675,6.0,13.8,.433,2.9,7.6,.385,3.1,6.3,.491,.539,1.7,2.0,.857,0.4,3.5,3.9,3.8,0.6,0.2,1.5,2.9,16.6,,whiteco01
151,Danilo Gallinari,33,ATL,PF,66,18,1672,5.6,12.9,.434,2.4,6.3,.381,3.2,6.5,.485,.528,3.0,3.4,.904,0.8,5.9,6.6,2.2,0.6,0.3,0.8,2.0,16.6,,gallida01
152,Eric Gordon,33,HOU,SG,57,46,1669,5.8,12.2,.475,2.7,6.5,.412,3.1,5.7,.548,.585,2.3,2.9,.778,0.3,2.1,2.4,3.3,0.6,0.4,2.3,1.4,16.5,,gordoer01
153,Kevin Love,33,CLE,C,74,4,1665,7.1,16.5,.430,4.0,10.3,.392,3.0,6.1,.493,.553,3.6,4.3,.838,1.9,9.7,11.6,3.5,0.6,0.4,2.1,2.2,21.8,6MOY-2,loveke01
154,Luguentz Dort,22,OKC,SG,51,51,1665,6.3,15.7,.404,2.8,8.5,.332,3.5,7.2,.487,.493,3.5,4.1,.843,0.8,3.8,4.6,1.9,1.0,0.4,1.9,3.2,19.0,,dortlu01
155,John Collins,24,ATL,PF,54,53,1663,7.3,13.9,.526,1.4,3.8,.364,6.0,10.1,.588,.576,2.9,3.7,.793,2.0,7.1,9.1,2.1,0.7,1.2,1.3,3.6,19.0,,collijo01
156,De'Anthony Melton,23,MEM,SG,73,15,1657,6.1,15.1,.404,3.0,8.1,.374,3.1,7.0,.440,.504,2.0,2.6,.750,1.4,5.7,7.1,4.2,2.3,0.8,2.4,2.8,17.2,6MOY-8,meltode01
157,KJ Martin,21,HOU,SF,79,2,1656,6.1,11.4,.533,1.3,3.7,.357,4.8,7.7,.617,.591,1.7,2.7,.634,1.7,4.7,6.5,2.2,0.7,0.9,1.3,2.5,15.1,,martike04
158,Killian Hayes,20,DET,PG,66,40,1647,3.8,10.0,.383,1.0,3.7,.263,2.9,6.4,.452,.431,1.2,1.6,.770,0.8,3.8,4.6,6.1,1.7,0.8,2.4,4.0,9.9,,hayeski01
159,Montrezl Harrell,28,2TM,C,71,3,1641,7.9,12.2,.645,0.1,0.4,.235,7.8,11.8,.658,.649,4.7,6.5,.716,3.3,6.2,9.5,3.2,0.6,0.9,1.6,3.0,20.4,6MOY-9,harremo01
159,Montrezl Harrell,28,WAS,C,46,3,1117,8.0,12.3,.645,0.1,0.5,.267,7.8,11.9,.660,.650,4.8,6.6,.727,3.1,6.9,10.0,3.1,0.6,1.0,1.6,2.8,20.9,,harremo01
159,Montrezl Harrell,28,CHO,C,25,0,524,7.6,11.8,.645,0.0,0.1,.000,7.6,11.7,.653,.645,4.3,6.3,.692,3.6,4.7,8.4,3.4,0.8,0.8,1.5,3.4,19.6,,harremo01
160,Lonnie Walker IV,23,SAS,SG,70,6,1612,6.9,17.1,.407,2.5,7.9,.314,4.5,9.2,.487,.480,2.6,3.3,.784,0.4,3.6,4.0,3.4,1.0,0.4,1.6,2.2,19.0,,walkelo01
161,Cory Joseph,30,DET,PG,65,39,1600,4.0,9.0,.445,1.5,3.5,.414,2.5,5.5,.465,.526,2.3,2.5,.885,0.7,3.3,3.9,5.3,0.9,0.4,1.9,3.3,11.7,,josepco01
162,Josh Richardson,28,2TM,SG,65,7,1600,5.3,12.0,.438,2.3,5.5,.415,3.0,6.5,.458,.534,2.2,2.4,.889,0.9,3.2,4.2,2.6,1.3,0.7,1.5,2.6,15.0,,richajo01
162,Josh Richardson,28,BOS,SG,44,0,1087,5.0,11.4,.443,2.1,5.2,.397,3.0,6.2,.481,.534,2.0,2.4,.859,0.9,3.3,4.1,2.2,1.1,0.8,1.3,2.7,14.1,,richajo01
162,Josh Richardson,28,SAS,SG,21,7,513,5.8,13.4,.429,2.8,6.3,.444,2.9,7.1,.416,.534,2.5,2.6,.946,1.1,3.1,4.2,3.4,1.5,0.4,1.9,2.4,16.8,,richajo01
163,Torrey Craig,31,2TM,SF,78,16,1596,4.5,9.9,.454,1.7,5.3,.329,2.8,4.7,.594,.541,0.9,1.2,.750,1.9,5.1,7.0,2.1,1.0,0.8,1.5,3.4,11.6,,craigto01
163,Torrey Craig,31,IND,SF,51,14,1034,4.5,9.8,.456,1.6,4.8,.333,2.9,5.0,.573,.537,0.9,1.2,.771,2.1,4.7,6.8,2.0,0.8,0.7,1.4,3.3,11.5,,craigto01
163,Torrey Craig,31,PHO,SF,27,2,562,4.6,10.2,.450,2.0,6.1,.323,2.6,4.1,.641,.547,0.8,1.1,.706,1.7,5.6,7.4,2.1,1.4,1.1,1.8,3.6,12.0,,craigto01
164,Gabe Vincent,25,MIA,PG,68,27,1589,4.8,11.6,.417,2.7,7.3,.368,2.2,4.3,.500,.533,1.0,1.2,.815,0.5,2.4,2.9,4.8,1.4,0.3,2.2,3.6,13.4,,vincega01
165,Max Strus,25,MIA,SF,68,16,1587,5.6,12.8,.441,4.1,10.0,.410,1.5,2.8,.557,.602,1.0,1.2,.792,0.5,4.0,4.6,2.1,0.6,0.4,1.3,2.6,16.4,,strusma01
166,Jusuf Nurkić,27,POR,C,56,56,1579,7.3,13.7,.535,0.3,1.3,.268,7.0,12.4,.563,.548,4.2,6.1,.690,3.8,10.3,14.1,3.6,1.4,0.8,3.3,4.3,19.2,,nurkiju01
167,De'Andre Hunter,24,ATL,SF,53,52,1577,5.8,13.1,.442,1.7,4.5,.379,4.1,8.7,.474,.506,2.9,3.8,.765,0.6,3.4,4.0,1.6,0.8,0.5,1.6,3.5,16.2,,huntede01
168,Amir Coffey,24,LAC,SG,69,30,1567,4.8,10.7,.453,2.2,5.8,.378,2.6,4.9,.542,.556,2.3,2.7,.863,0.6,3.9,4.5,2.8,0.9,0.3,1.0,2.0,14.2,,coffeam01
169,Oshae Brissett,23,IND,SF,67,25,1564,4.8,11.6,.411,1.9,5.5,.350,2.9,6.2,.465,.493,2.6,3.8,.695,2.5,5.8,8.2,1.7,1.0,0.7,1.2,2.7,14.1,,brissos01
170,Marcus Morris,32,LAC,PF,54,54,1564,6.9,15.9,.434,2.3,6.3,.367,4.6,9.6,.478,.507,3.0,3.4,.872,0.6,4.9,5.5,2.6,0.6,0.4,1.6,2.6,19.1,,morrima03
171,Gordon Hayward,31,CHO,SF,49,48,1564,6.5,14.2,.459,2.0,5.1,.391,4.5,9.1,.496,.528,2.9,3.4,.846,0.9,4.3,5.2,4.1,1.1,0.5,1.9,2.0,17.9,,haywago01
172,Tyus Jones,25,MEM,PG,73,23,1549,5.8,12.8,.451,1.9,4.8,.390,3.9,8.1,.487,.524,1.3,1.5,.818,0.4,3.7,4.1,7.5,1.5,0.0,1.1,0.7,14.7,6MOY-11,jonesty01
173,Chris Duarte,24,IND,SG,55,39,1541,6.3,14.5,.432,2.2,6.0,.369,4.1,8.6,.475,.507,2.1,2.6,.804,1.0,4.3,5.3,2.7,1.3,0.2,2.1,2.2,16.8,,duartch01
174,Trey Lyles,26,2TM,PF,75,23,1537,6.1,13.2,.466,1.6,4.9,.321,4.6,8.3,.552,.526,4.6,5.7,.802,2.1,6.8,8.9,2.1,0.7,0.7,1.7,2.9,18.4,,lylestr01
174,Trey Lyles,26,DET,PF,51,3,990,6.4,14.0,.456,1.6,5.3,.301,4.8,8.7,.550,.513,5.0,6.4,.784,2.2,6.7,8.9,2.1,0.8,0.9,2.0,3.3,19.3,,lylestr01
174,Trey Lyles,26,SAC,PF,24,20,547,5.7,11.7,.489,1.5,4.1,.365,4.2,7.6,.557,.553,3.8,4.4,.851,1.9,7.0,8.9,2.0,0.5,0.4,1.3,2.1,16.7,,lylestr01
175,Javonte Green,28,CHI,SF,65,45,1519,4.2,7.7,.542,0.9,2.4,.356,3.3,5.3,.625,.597,1.9,2.3,.833,2.2,4.4,6.5,1.4,1.6,0.8,0.7,3.1,11.1,,greenja02
176,Talen Horton-Tucker,21,LAL,SG,60,19,1511,5.3,12.8,.416,1.2,4.3,.269,4.2,8.5,.492,.462,2.4,3.0,.800,0.9,3.7,4.6,3.8,1.4,0.7,2.0,3.5,14.2,,hortota01
177,Jerami Grant,27,DET,PF,47,47,1500,7.2,16.8,.426,2.2,6.1,.358,5.0,10.7,.465,.491,5.2,6.2,.838,0.7,3.9,4.6,2.7,1.1,1.2,2.0,2.6,21.7,,grantje01
178,Alperen Şengün,19,HOU,C,72,13,1489,6.0,12.7,.474,0.7,2.8,.248,5.3,9.9,.539,.502,4.0,5.6,.711,3.3,6.2,9.5,4.5,1.4,1.6,3.5,5.2,16.7,,sengual01
179,Kyle Anderson,28,MEM,PF,69,11,1484,5.1,11.4,.446,0.9,2.6,.330,4.2,8.7,.481,.484,1.6,2.5,.638,1.7,7.3,8.9,4.4,1.9,1.1,1.7,2.6,12.6,,anderky01
180,Kristaps Porziņģis,26,2TM,PF,51,51,1481,8.6,18.6,.459,1.9,6.1,.310,6.7,12.5,.532,.510,6.0,7.0,.867,2.5,7.5,10.0,2.9,0.9,2.0,2.0,3.3,25.0,,porzikr01
180,Kristaps Porziņģis,26,DAL,PF,34,34,1002,8.2,18.3,.451,1.8,6.2,.283,6.5,12.0,.537,.499,5.3,6.1,.865,2.3,7.1,9.4,2.5,0.9,2.1,1.9,3.2,23.5,,porzikr01
180,Kristaps Porziņģis,26,WAS,PF,17,17,479,9.2,19.5,.475,2.2,5.9,.367,7.1,13.5,.522,.531,7.6,8.7,.871,2.9,8.4,11.3,3.8,0.9,1.9,2.1,3.7,28.3,,porzikr01
181,Austin Rivers,29,DEN,SG,67,18,1480,3.6,8.5,.417,1.9,5.6,.342,1.6,2.9,.563,.530,0.8,1.1,.727,0.5,2.3,2.8,2.2,1.2,0.1,1.3,2.9,9.8,,riverau01
182,Patrick Beverley,33,MIN,PG,58,54,1476,4.3,10.6,.406,2.0,5.9,.343,2.3,4.7,.485,.501,2.3,3.2,.722,1.5,4.3,5.9,6.5,1.6,1.3,1.8,4.2,13.0,,beverpa01
183,Nickeil Alexander-Walker,23,2TM,SG,65,21,1466,6.2,16.7,.372,2.6,8.3,.311,3.6,8.4,.433,.449,2.0,2.7,.743,0.9,3.7,4.6,3.8,1.1,0.6,2.3,2.5,17.0,,alexani01
183,Nickeil Alexander-Walker,23,NOP,SG,50,19,1317,6.5,17.3,.375,2.6,8.3,.311,3.9,8.9,.434,.450,1.9,2.7,.722,1.0,3.5,4.5,3.8,1.1,0.5,2.3,2.4,17.5,,alexani01
183,Nickeil Alexander-Walker,23,UTA,SG,15,2,149,3.9,11.6,.333,2.4,8.0,.303,1.4,3.6,.400,.438,2.7,2.9,.917,0.2,5.3,5.6,4.1,1.2,1.0,1.9,3.6,12.8,,alexani01
184,Cedi Osman,26,CLE,SF,66,3,1462,6.1,14.1,.432,3.2,8.8,.357,2.9,5.2,.559,.544,2.1,3.2,.664,0.6,3.0,3.6,3.3,1.3,0.2,1.6,3.1,17.5,,osmande01
185,Nicolas Batum,33,LAC,PF,59,54,1462,4.4,9.5,.463,2.7,6.6,.400,1.7,2.9,.607,.602,0.6,0.9,.658,0.7,5.5,6.3,2.5,1.4,1.0,1.0,2.0,12.1,,batumni01
186,Norman Powell,28,2TM,SF,45,41,1458,6.9,14.9,.461,2.6,6.2,.419,4.3,8.7,.491,.549,4.7,5.8,.811,0.5,3.1,3.6,2.4,1.0,0.5,1.7,2.6,21.1,,powelno01
186,Norman Powell,28,POR,SF,40,39,1333,6.7,14.6,.456,2.5,6.2,.406,4.2,8.5,.492,.542,4.3,5.3,.803,0.5,3.1,3.5,2.2,1.1,0.5,1.7,2.5,20.1,,powelno01
186,Norman Powell,28,LAC,SG,5,2,125,9.2,18.1,.508,3.7,6.9,.542,5.5,11.2,.487,.611,8.6,10.1,.857,0.9,3.2,4.0,4.0,0.6,1.2,2.0,4.0,30.8,,powelno01
187,Delon Wright,29,ATL,SG,77,8,1452,3.0,6.7,.454,1.1,2.9,.379,1.9,3.8,.510,.535,1.3,1.6,.857,1.2,4.2,5.5,4.7,2.3,0.5,1.1,1.4,8.5,,wrighde01
188,Maxi Kleber,30,DAL,PF,59,21,1450,3.5,8.8,.398,2.1,6.3,.325,1.4,2.5,.586,.516,1.1,1.6,.708,1.7,7.0,8.7,1.7,0.7,1.4,1.2,3.4,10.2,6MOY-11,klebima01
189,Terrence Ross,30,ORL,SG,63,0,1448,5.5,13.8,.397,1.9,6.6,.292,3.6,7.2,.493,.467,2.8,3.2,.862,0.5,3.5,4.0,2.9,0.7,0.3,1.9,1.7,15.6,,rosste01
190,Daniel Gafford,23,WAS,C,72,53,1444,7.1,10.2,.693,0.0,0.0,.000,7.1,10.2,.695,.693,2.7,3.8,.699,3.9,6.3,10.1,1.7,0.7,2.5,1.6,4.2,16.9,,gaffoda01
191,Bradley Beal,28,WAS,SG,40,40,1439,8.7,19.3,.451,1.6,5.3,.300,7.1,14.0,.508,.492,4.2,5.1,.833,1.0,3.8,4.7,6.6,0.9,0.4,3.4,2.4,23.2,,bealbr01
192,Landry Shamet,24,PHO,SG,69,14,1437,4.8,12.2,.394,3.1,8.4,.368,1.7,3.8,.450,.521,1.7,2.0,.840,0.4,2.8,3.2,2.7,0.7,0.2,1.0,2.3,14.4,,shamela01
193,Andre Drummond,28,2TM,C,73,36,1437,6.2,10.8,.570,0.0,0.1,.000,6.2,10.8,.574,.570,2.2,4.1,.524,5.7,11.3,17.0,3.3,2.0,1.7,2.9,4.8,14.5,,drumman01
193,Andre Drummond,28,PHI,C,49,12,902,5.1,9.5,.538,0.0,0.1,.000,5.1,9.4,.542,.538,1.7,3.3,.512,5.4,11.9,17.3,3.9,2.2,1.8,3.2,4.8,11.9,,drumman01
193,Andre Drummond,28,BRK,C,24,24,535,8.0,13.1,.610,0.0,0.1,.000,8.0,13.1,.613,.610,3.0,5.5,.537,6.3,10.4,16.6,2.3,1.5,1.5,2.4,4.8,19.0,,drumman01
