Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Dist.,0-3,3-10,10-16,16-3P,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,2P.2,3P.2,%FGA,#,%3PA,Att.,Md.
138,Lauri Markkanen,26,UTA,PF,55,55,1820,8.4,17.6,0.48,3.5,8.7,0.399,5.0,8.9,0.559,0.578,4.9,5.5,0.899,2.4,6.5,8.9,2.2,1.0,0.5,1.5,2.0,25.3,,markkla01,21.5,0.631,0.493,0.311,7.4,19.6,13.6,9.5,1.3,1.3,7.1,25.0,5.2,0.9,6.2,0.163,5.1,-1.5,3.6,2.6,15.7,0.175,0.24,0.061,0.03,0.559,0.724,0.5,0.389,0.407,0.399,0.742,0.983,0.098,77,0.178,1,0
139,Reggie Jackson,33,DEN,PG,82,23,1817,6.5,15.0,0.431,2.0,5.6,0.359,4.4,9.4,0.475,0.499,1.6,1.9,0.806,0.7,2.4,3.1,6.1,0.9,0.3,2.1,3.0,16.5,,jacksre01,11.7,0.521,0.376,0.13,2.1,7.2,4.7,23.0,1.2,0.6,11.7,21.7,0.6,1.5,2.1,0.056,-1.8,-1.5,-3.2,-0.6,14.6,0.187,0.247,0.089,0.102,0.475,0.61,0.422,0.433,0.39,0.359,0.402,0.775,0.011,6,0.204,4,0
140,Cole Anthony,23,ORL,PG,81,0,1817,6.6,15.1,0.435,1.8,5.4,0.338,4.7,9.7,0.49,0.496,3.6,4.3,0.826,1.3,4.9,6.2,4.7,1.3,0.7,2.5,3.5,18.6,,anthoco01,14.6,0.545,0.36,0.286,4.1,16.1,10.1,19.8,1.7,1.9,12.8,23.7,0.9,2.7,3.6,0.096,-0.6,0.7,0.1,1.0,14.9,0.152,0.244,0.169,0.075,0.49,0.647,0.484,0.434,0.316,0.338,0.28,0.892,0.014,9,0.204,3,0
141,Daniel Gafford,25,2TM,C,74,66,1815,6.9,9.5,0.725,0.0,0.0,,6.9,9.5,0.725,0.725,2.3,3.5,0.674,3.9,7.3,11.1,2.3,1.3,3.0,1.5,4.5,16.1,,gaffoda01,21.7,0.731,0.0,0.365,11.4,22.1,16.7,9.1,1.7,7.1,11.7,14.7,5.2,2.5,7.8,0.205,0.7,1.9,2.6,2.1,2.7,0.667,0.302,0.027,0.004,0.725,0.813,0.566,0.385,0.5,,0.761,,0.392,177,,0,0
141,Daniel Gafford,25,WAS,C,45,45,1192,6.1,8.9,0.69,0.0,0.0,,6.1,8.9,0.69,0.69,2.5,3.6,0.706,4.0,6.9,10.9,2.1,1.3,2.9,1.4,4.4,14.8,,gaffoda01,19.9,0.707,0.0,0.405,11.5,21.1,16.2,8.0,1.7,6.6,11.7,13.9,3.0,1.4,4.4,0.178,-0.2,1.1,0.9,0.9,3.2,0.633,0.32,0.041,0.007,0.69,0.774,0.564,0.417,0.5,,0.729,,0.347,94,,0,0
141,Daniel Gafford,25,DAL,PF,29,21,623,8.4,10.7,0.78,0.0,0.0,,8.4,10.7,0.78,0.78,2.0,3.2,0.607,3.7,7.9,11.6,2.7,1.2,3.2,1.6,4.6,18.7,,gaffoda01,25.0,0.769,0.0,0.301,11.3,23.9,17.6,11.1,1.6,7.9,11.7,16.4,2.2,1.1,3.3,0.257,2.5,3.4,5.9,1.3,2.2,0.72,0.274,0.005,0.0,0.78,0.866,0.569,0.0,,,0.807,,0.462,83,,0,0
142,Ivica Zubac,26,LAC,C,68,68,1794,6.8,10.4,0.649,0.0,0.0,,6.8,10.4,0.649,0.649,2.4,3.3,0.723,3.9,8.6,12.6,1.9,0.4,1.7,1.6,3.6,15.9,,zubaciv01,19.3,0.671,0.0,0.32,12.8,26.2,19.7,7.5,0.6,4.2,11.8,16.4,4.5,2.3,6.8,0.182,0.8,0.0,0.8,1.3,3.7,0.493,0.466,0.04,0.0,0.649,0.711,0.599,0.476,,,0.772,,0.245,112,,0,0
143,Deandre Ayton,25,POR,C,55,55,1784,8.6,15.1,0.57,0.0,0.2,0.1,8.6,14.9,0.576,0.571,1.3,1.6,0.823,3.6,8.7,12.3,1.8,1.1,0.8,2.0,2.2,18.6,,aytonde01,18.9,0.587,0.013,0.105,10.4,28.9,19.1,8.8,1.5,2.1,11.2,21.1,1.8,2.1,3.9,0.106,0.5,-0.2,0.3,1.0,8.9,0.255,0.308,0.268,0.155,0.576,0.764,0.541,0.453,0.552,0.1,0.749,1.0,0.117,80,0.4,1,0
144,Derrick Jones Jr.,26,DAL,SF,76,66,1783,4.8,10.0,0.483,1.7,4.8,0.343,3.2,5.2,0.613,0.566,2.0,2.7,0.713,1.7,3.4,5.0,1.5,1.1,1.0,1.3,2.4,13.3,,jonesde02,11.7,0.592,0.483,0.275,5.0,10.3,7.7,5.5,1.4,2.5,10.5,14.9,1.5,1.6,3.1,0.083,-1.3,-0.3,-1.5,0.2,13.2,0.327,0.168,0.018,0.004,0.613,0.691,0.494,0.444,0.0,0.343,0.764,0.988,0.158,62,0.586,0,0
145,Kyle Anderson,30,MIN,PF,79,10,1782,4.0,8.7,0.46,0.2,1.0,0.229,3.8,7.8,0.488,0.472,2.0,2.8,0.708,1.2,4.3,5.5,6.7,1.4,0.9,1.8,2.6,10.2,,anderky01,12.7,0.513,0.111,0.316,4.0,13.0,8.7,25.0,2.0,2.3,15.6,14.5,1.4,3.1,4.5,0.121,-1.6,2.7,1.1,1.4,9.0,0.192,0.48,0.189,0.028,0.488,0.627,0.438,0.476,0.5,0.229,0.511,1.0,0.025,10,0.688,1,0
146,Jalen Duren,20,DET,C,61,60,1777,7.1,11.4,0.619,0.0,0.1,0.0,7.1,11.3,0.623,0.619,2.9,3.7,0.79,3.9,10.5,14.4,3.0,0.7,1.0,2.6,3.9,17.0,,durenja01,18.7,0.653,0.007,0.321,11.8,33.0,22.2,12.7,0.9,2.3,16.7,18.5,3.0,1.8,4.8,0.13,-0.2,0.1,-0.1,0.9,3.9,0.521,0.397,0.055,0.02,0.623,0.741,0.536,0.29,0.182,0.0,0.676,,0.296,156,0.0,0,0
147,Bradley Beal,30,PHO,SG,53,53,1767,7.7,15.0,0.513,2.1,4.8,0.43,5.6,10.2,0.552,0.582,2.2,2.7,0.813,1.1,3.6,4.7,5.4,1.1,0.6,2.7,2.6,19.6,,bealbr01,16.3,0.607,0.32,0.182,3.6,10.8,7.4,22.5,1.4,1.3,14.2,22.7,2.4,1.5,3.9,0.107,0.9,-0.6,0.4,1.1,13.5,0.233,0.193,0.132,0.122,0.552,0.725,0.472,0.474,0.433,0.43,0.442,0.861,0.034,22,0.311,0,0
148,Scoot Henderson,19,POR,PG,62,32,1765,6.3,16.3,0.385,1.8,5.5,0.325,4.5,10.8,0.416,0.44,3.4,4.2,0.819,1.1,2.9,4.0,6.9,1.0,0.3,4.3,4.0,17.7,,hendesc01,9.5,0.489,0.336,0.256,3.2,9.5,6.2,29.9,1.3,0.7,19.3,26.5,-2.5,0.9,-1.7,-0.045,-3.5,-2.3,-5.8,-1.7,14.0,0.237,0.177,0.167,0.083,0.416,0.503,0.312,0.451,0.318,0.325,0.277,0.598,0.024,14,0.123,4,0
149,Nick Richards,26,CHO,C,67,51,1759,5.3,7.7,0.691,0.0,0.0,0.0,5.3,7.7,0.693,0.691,2.7,3.7,0.737,3.5,7.5,11.0,1.1,0.5,1.5,1.5,3.6,13.3,,richani01,16.7,0.717,0.003,0.476,10.7,24.2,17.2,4.5,0.7,3.9,13.8,13.3,3.8,1.3,5.1,0.14,-1.6,-0.7,-2.3,-0.1,3.1,0.684,0.245,0.059,0.011,0.693,0.782,0.543,0.364,0.25,0.0,0.681,,0.354,120,0.0,0,0
150,Kelly Olynyk,32,2TM,C,78,27,1759,5.6,10.2,0.555,1.2,3.2,0.387,4.4,7.0,0.632,0.616,3.1,3.7,0.833,2.2,6.2,8.4,7.1,1.5,0.6,3.1,4.7,15.6,,olynyke01,17.4,0.661,0.312,0.362,6.7,19.0,12.9,27.6,2.0,1.5,20.9,17.5,3.5,1.4,4.9,0.133,0.7,1.1,1.8,1.7,11.6,0.344,0.225,0.064,0.054,0.632,0.76,0.545,0.406,0.444,0.387,0.537,0.967,0.016,8,0.187,0,0
150,Kelly Olynyk,32,UTA,C,50,8,1019,5.1,9.1,0.562,1.3,3.0,0.429,3.9,6.1,0.626,0.632,2.8,3.4,0.842,2.2,6.7,9.0,7.7,1.3,0.4,2.9,4.7,14.3,,olynyke01,17.3,0.677,0.326,0.368,6.9,20.5,13.7,29.6,1.8,1.1,21.3,15.6,2.5,0.7,3.1,0.148,1.3,1.3,2.6,1.2,12.1,0.295,0.264,0.058,0.058,0.626,0.776,0.588,0.267,0.4,0.429,0.477,0.972,0.016,4,0.202,0,0
150,Kelly Olynyk,32,TOR,C,28,19,740,6.4,11.6,0.548,1.2,3.5,0.338,5.2,8.2,0.637,0.598,3.4,4.1,0.824,2.2,5.4,7.6,6.2,1.8,0.9,3.5,4.8,17.3,,olynyke01,17.4,0.644,0.297,0.356,6.6,17.0,11.7,24.8,2.4,2.1,20.4,20.0,1.0,0.7,1.7,0.113,0.0,0.7,0.7,0.5,11.1,0.397,0.184,0.071,0.05,0.637,0.747,0.477,0.529,0.5,0.338,0.598,0.958,0.017,4,0.169,0,0
151,Caleb Martin,28,MIA,SF,64,23,1756,4.9,11.5,0.431,1.7,4.8,0.349,3.3,6.7,0.489,0.504,1.6,2.0,0.778,1.5,4.2,5.8,2.9,1.0,0.6,1.6,2.6,13.1,,martica02,10.8,0.531,0.415,0.177,4.7,13.5,9.1,11.8,1.3,1.6,11.3,17.3,0.2,2.2,2.4,0.066,-2.2,0.2,-2.0,0.0,14.5,0.218,0.216,0.072,0.079,0.489,0.598,0.463,0.325,0.409,0.349,0.581,0.926,0.036,18,0.353,2,0
152,Sam Hauser,26,BOS,SF,79,13,1741,5.1,11.5,0.446,4.1,9.6,0.424,1.1,1.9,0.559,0.623,0.4,0.4,0.895,0.9,4.8,5.7,1.7,0.8,0.5,0.7,2.0,14.7,,hausesa01,13.0,0.629,0.833,0.034,2.9,13.7,8.6,6.2,1.1,1.3,5.3,15.0,2.7,2.1,4.9,0.134,1.2,0.0,1.2,1.4,22.7,0.072,0.048,0.027,0.02,0.559,0.675,0.407,0.467,0.636,0.424,0.731,0.975,0.016,9,0.241,2,0
153,Al Horford,37,BOS,C,65,33,1740,4.4,8.7,0.511,2.2,5.3,0.419,2.2,3.3,0.658,0.64,0.5,0.6,0.867,1.7,6.8,8.5,3.5,0.8,1.3,1.0,1.9,11.6,,horfoal01,15.0,0.65,0.616,0.072,5.3,19.7,12.8,12.3,1.1,3.1,10.0,12.0,3.5,2.7,6.2,0.172,1.7,2.0,3.6,2.5,17.2,0.184,0.155,0.024,0.021,0.658,0.818,0.523,0.6,0.333,0.419,0.726,1.0,0.045,18,0.384,0,0
154,Toumani Camara,23,POR,PF,70,49,1739,4.1,9.1,0.45,1.2,3.6,0.337,2.9,5.5,0.523,0.516,1.6,2.0,0.758,2.9,4.2,7.1,1.8,1.4,0.7,1.7,3.6,10.9,,camarto01,10.6,0.547,0.393,0.226,8.4,14.0,11.0,7.2,1.9,1.7,14.9,13.8,0.6,1.4,2.0,0.055,-3.1,0.0,-3.1,-0.5,11.6,0.352,0.224,0.023,0.009,0.523,0.643,0.367,0.3,0.25,0.337,0.504,1.0,0.068,24,0.448,0,0
155,Obi Toppin,25,IND,PF,82,28,1730,6.9,12.0,0.573,2.1,5.3,0.403,4.8,6.8,0.706,0.661,1.6,2.1,0.77,1.8,4.9,6.7,2.7,1.0,0.9,1.4,3.0,17.5,,toppiob01,16.5,0.677,0.437,0.173,5.6,15.4,10.5,9.4,1.3,2.0,10.0,16.8,3.6,1.1,4.8,0.132,1.8,-0.3,1.5,1.5,12.7,0.378,0.157,0.026,0.002,0.706,0.808,0.516,0.4,0.0,0.403,0.796,0.99,0.193,101,0.368,3,0
156,Bilal Coulibaly,19,WAS,SF,63,15,1715,3.9,9.1,0.435,1.3,3.9,0.346,2.6,5.2,0.502,0.509,1.9,2.7,0.702,1.2,4.2,5.4,2.3,1.2,1.0,1.8,2.9,11.2,,coulibi01,8.9,0.543,0.428,0.303,3.4,12.8,8.0,8.2,1.6,2.3,15.1,14.2,-0.5,0.9,0.4,0.013,-3.6,-0.5,-4.2,-0.9,13.2,0.313,0.188,0.035,0.037,0.502,0.667,0.346,0.133,0.25,0.346,0.621,0.953,0.134,51,0.481,0,0
157,OG Anunoby,26,2TM,SF,50,50,1702,6.0,12.2,0.489,2.2,5.6,0.382,3.8,6.6,0.581,0.577,1.4,1.9,0.753,1.0,3.4,4.4,2.3,1.4,0.8,1.7,2.5,15.5,,anunoog01,12.8,0.595,0.463,0.154,3.0,10.6,6.8,9.0,2.0,1.9,11.6,17.6,1.1,1.5,2.6,0.073,-1.0,0.5,-0.6,0.6,13.9,0.31,0.121,0.066,0.04,0.581,0.721,0.357,0.368,0.522,0.382,0.689,0.961,0.144,75,0.476,0,0
157,OG Anunoby,26,TOR,SF,27,27,900,6.3,12.8,0.489,2.4,6.5,0.374,3.8,6.3,0.608,0.584,1.3,1.8,0.717,1.0,3.3,4.2,2.9,1.1,0.5,1.7,2.5,16.3,,anunoog01,12.6,0.598,0.508,0.143,2.9,10.2,6.5,11.4,1.5,1.3,11.2,18.2,0.6,0.4,1.0,0.052,-0.8,-0.7,-1.6,0.1,15.2,0.265,0.131,0.056,0.04,0.608,0.753,0.405,0.389,0.615,0.374,0.729,0.951,0.128,36,0.405,0,0
157,OG Anunoby,26,NYK,SF,23,23,802,5.6,11.5,0.488,1.8,4.7,0.394,3.8,6.8,0.553,0.568,1.5,1.9,0.791,1.0,3.5,4.6,1.6,1.8,1.0,1.7,2.6,14.6,,anunoog01,13.0,0.591,0.406,0.168,3.2,11.1,7.1,6.2,2.5,2.7,12.1,16.8,0.5,1.1,1.6,0.097,-1.3,1.8,0.6,0.5,12.6,0.367,0.109,0.078,0.039,0.553,0.691,0.286,0.35,0.4,0.394,0.643,0.976,0.164,39,0.587,0,0
158,Jabari Walker,21,POR,SF,72,23,1700,5.0,10.8,0.46,0.9,2.9,0.295,4.1,7.8,0.522,0.5,2.7,3.6,0.754,3.2,7.6,10.8,1.5,0.9,0.5,1.4,3.7,13.5,,walkeja01,13.0,0.546,0.273,0.336,9.4,25.0,16.7,6.2,1.2,1.2,10.2,16.3,1.4,1.6,2.9,0.083,-2.4,-0.9,-3.3,-0.6,9.8,0.393,0.263,0.049,0.022,0.522,0.67,0.358,0.2,0.545,0.295,0.617,1.0,0.055,17,0.446,2,0
159,Andrew Nembhard,24,IND,PG,68,47,1697,5.5,11.1,0.498,1.3,3.6,0.357,4.2,7.4,0.567,0.557,1.0,1.2,0.804,0.8,2.2,3.0,5.9,1.3,0.1,2.1,3.0,13.3,,nembhan01,11.3,0.573,0.328,0.107,2.4,7.0,4.7,20.0,1.8,0.3,15.6,16.0,1.3,0.7,2.0,0.057,-1.6,-0.5,-2.2,-0.1,14.1,0.19,0.207,0.197,0.079,0.567,0.737,0.472,0.534,0.488,0.357,0.412,0.918,0.002,1,0.31,0,0
160,Cason Wallace,20,OKC,SG,82,13,1692,4.6,9.4,0.491,2.1,5.0,0.419,2.5,4.4,0.572,0.602,0.6,0.8,0.784,1.1,2.9,4.0,2.6,1.6,0.8,1.0,2.7,11.9,,wallaca01,12.0,0.612,0.529,0.084,3.6,8.6,6.2,8.9,2.2,2.0,8.9,12.9,1.9,2.1,4.0,0.115,-0.9,1.0,0.1,0.9,16.0,0.229,0.12,0.059,0.063,0.572,0.752,0.377,0.5,0.357,0.419,0.655,0.969,0.054,19,0.496,0,0
161,Trey Murphy III,23,NOP,SF,57,23,1690,5.9,13.2,0.443,3.6,9.5,0.38,2.3,3.7,0.602,0.579,2.6,3.2,0.815,0.9,5.1,6.0,2.6,1.1,0.6,0.7,1.5,17.9,,murphtr02,16.3,0.612,0.717,0.243,2.8,15.5,9.2,10.2,1.5,1.6,4.7,18.6,3.4,2.0,5.4,0.154,2.5,0.0,2.5,1.9,20.3,0.142,0.1,0.027,0.014,0.602,0.795,0.419,0.471,0.222,0.38,0.679,0.893,0.068,38,0.2,1,0
162,Kristaps Porziņģis,28,BOS,C,57,57,1690,8.3,16.0,0.516,2.3,6.2,0.375,5.9,9.8,0.606,0.589,5.5,6.4,0.858,2.1,6.6,8.7,2.4,0.9,2.4,1.9,3.3,24.4,,porzikr01,23.2,0.647,0.39,0.402,6.5,19.1,13.1,10.0,1.2,5.8,9.1,25.1,4.9,3.0,7.9,0.226,3.5,1.6,5.1,3.0,14.6,0.251,0.176,0.126,0.057,0.606,0.751,0.538,0.505,0.395,0.375,0.716,0.991,0.128,89,0.024,2,0
163,Kyle Lowry,37,2TM,PG,60,55,1690,3.5,8.0,0.432,2.1,5.3,0.392,1.4,2.7,0.512,0.562,1.3,1.6,0.84,0.7,3.4,4.1,5.4,1.3,0.4,1.8,3.1,10.4,,lowryky01,10.9,0.594,0.663,0.199,2.2,10.8,6.4,20.1,1.7,1.2,17.2,12.9,1.6,1.9,3.5,0.1,-1.9,0.9,-1.0,0.4,19.7,0.114,0.111,0.072,0.04,0.512,0.628,0.5,0.333,0.533,0.392,0.477,0.806,0.0,0,0.248,2,0
163,Kyle Lowry,37,MIA,PG,37,35,1037,3.6,8.4,0.426,2.2,5.6,0.385,1.4,2.8,0.506,0.554,1.2,1.5,0.833,0.9,3.6,4.5,5.1,1.4,0.5,1.8,3.3,10.5,,lowryky01,10.9,0.582,0.665,0.174,2.7,11.5,7.0,19.5,1.9,1.4,16.9,13.5,0.8,1.4,2.2,0.1,-2.0,1.3,-0.8,0.3,19.6,0.116,0.124,0.062,0.033,0.506,0.607,0.5,0.2,0.75,0.385,0.488,0.823,0.0,0,0.224,2,0
163,Kyle Lowry,37,PHI,PG,23,20,653,3.3,7.4,0.444,2.0,4.9,0.404,1.3,2.5,0.522,0.578,1.5,1.8,0.848,0.5,3.1,3.6,5.8,1.1,0.3,1.8,2.9,10.1,,lowryky01,11.0,0.615,0.659,0.244,1.5,9.6,5.5,21.1,1.5,0.8,17.6,12.0,0.8,0.6,1.4,0.102,-1.7,0.4,-1.3,0.1,19.9,0.111,0.089,0.089,0.052,0.522,0.667,0.5,0.5,0.286,0.404,0.458,0.778,0.0,0,0.292,0,0
164,Jordan Clarkson,31,UTA,SG,55,19,1682,7.2,17.5,0.413,1.9,6.6,0.294,5.3,10.9,0.485,0.469,3.8,4.3,0.881,1.0,3.0,4.0,5.9,0.7,0.1,3.1,1.7,20.2,,clarkjo01,12.7,0.521,0.379,0.246,3.2,9.0,6.2,24.6,1.0,0.3,13.9,26.1,0.1,0.1,0.2,0.006,-1.3,-3.2,-4.5,-1.1,14.9,0.113,0.339,0.125,0.044,0.485,0.598,0.473,0.412,0.5,0.294,0.37,0.703,0.017,13,0.133,8,0
165,De'Andre Hunter,26,ATL,SF,57,37,1681,6.5,14.2,0.459,2.5,6.5,0.385,4.0,7.7,0.521,0.547,3.6,4.2,0.847,0.7,4.1,4.8,1.9,0.9,0.3,1.8,3.1,19.1,,huntede01,12.7,0.595,0.459,0.296,1.9,12.9,7.2,7.3,1.1,0.9,10.0,20.6,1.6,0.6,2.2,0.062,-0.9,-1.5,-2.4,-0.2,16.1,0.166,0.149,0.137,0.089,0.521,0.682,0.485,0.429,0.424,0.385,0.674,0.906,0.027,13,0.322,0,0
166,Pat Connaughton,31,MIL,SF,76,3,1676,3.2,7.5,0.435,1.8,5.1,0.345,1.5,2.3,0.633,0.553,0.9,1.2,0.759,1.1,4.0,5.1,3.5,0.9,0.4,1.1,2.1,9.2,,connapa01,9.6,0.574,0.686,0.167,3.4,12.0,7.8,12.0,1.1,1.0,11.6,10.9,1.6,1.2,2.8,0.08,-1.6,0.0,-1.6,0.2,18.2,0.205,0.104,0.003,0.003,0.633,0.789,0.333,0.0,1.0,0.345,0.667,0.963,0.017,3,0.403,0,0
167,Christian Braun,22,DEN,SG,82,4,1655,4.8,10.5,0.46,1.4,3.6,0.384,3.5,6.9,0.498,0.525,2.0,2.9,0.694,1.7,4.9,6.7,2.9,0.9,0.8,1.2,3.0,13.1,,braunch01,12.1,0.554,0.34,0.277,5.4,14.8,10.2,10.2,1.3,1.8,9.2,15.7,1.5,2.0,3.4,0.1,-1.7,-0.2,-1.9,0.0,11.4,0.342,0.263,0.025,0.031,0.498,0.667,0.339,0.083,0.333,0.384,0.692,0.937,0.068,30,0.341,1,0
168,Simone Fontecchio,28,2TM,SF,66,43,1644,5.5,12.0,0.46,2.9,7.3,0.401,2.6,4.7,0.551,0.582,1.2,1.4,0.818,1.4,4.0,5.4,2.2,1.0,0.5,1.5,2.4,15.2,,fontesi01,12.1,0.6,0.609,0.12,4.3,12.2,8.3,8.7,1.3,1.2,10.5,16.5,1.5,0.6,2.1,0.061,0.0,-1.0,-1.0,0.4,16.8,0.17,0.177,0.033,0.011,0.551,0.656,0.474,0.389,0.667,0.401,0.729,0.978,0.049,21,0.434,0,0
168,Simone Fontecchio,28,UTA,SF,50,34,1160,5.0,11.1,0.45,2.8,7.2,0.391,2.2,3.9,0.56,0.577,1.0,1.2,0.8,1.6,3.8,5.5,2.3,0.9,0.6,1.6,2.5,13.8,,fontesi01,11.2,0.592,0.651,0.112,5.0,11.7,8.4,8.6,1.2,1.4,12.0,15.4,0.9,0.3,1.3,0.052,-0.4,-1.2,-1.6,0.1,17.7,0.165,0.156,0.022,0.006,0.56,0.61,0.518,0.375,1.0,0.391,0.7,0.989,0.053,15,0.451,0,0
168,Simone Fontecchio,28,DET,SF,16,9,484,6.8,14.1,0.479,3.2,7.5,0.426,3.6,6.6,0.539,0.592,1.6,1.9,0.846,0.9,4.3,5.2,2.1,1.0,0.4,1.3,2.2,18.4,,fontesi01,14.4,0.613,0.532,0.137,2.7,13.6,8.1,8.8,1.4,0.9,7.8,19.2,0.6,0.3,0.8,0.083,1.0,-0.4,0.6,0.3,15.8,0.179,0.216,0.053,0.021,0.539,0.735,0.415,0.4,0.5,0.426,0.771,0.953,0.042,6,0.396,0,0
169,Ochai Agbaji,23,2TM,SG,78,28,1641,3.9,9.5,0.411,1.4,4.6,0.294,2.5,4.9,0.523,0.483,0.8,1.2,0.661,1.6,3.1,4.7,1.8,1.0,1.0,1.4,2.6,10.0,,agbajoc01,7.7,0.497,0.487,0.129,4.9,9.6,7.2,6.6,1.4,2.4,12.3,13.4,-0.5,0.6,0.1,0.002,-3.5,-0.9,-4.4,-1.0,13.7,0.289,0.176,0.037,0.012,0.523,0.664,0.329,0.438,0.2,0.294,0.75,0.984,0.085,31,0.455,1,0
169,Ochai Agbaji,23,UTA,SG,51,10,1003,3.8,8.9,0.426,1.7,5.1,0.331,2.1,3.8,0.551,0.52,0.5,0.7,0.75,1.3,3.3,4.5,1.7,1.0,1.0,1.2,2.4,9.8,,agbajoc01,8.1,0.531,0.57,0.08,3.9,9.9,6.9,6.1,1.3,2.6,11.7,12.2,0.1,0.3,0.4,0.019,-2.5,-0.5,-3.0,-0.3,15.9,0.201,0.181,0.036,0.012,0.551,0.72,0.422,0.333,0.333,0.331,0.831,0.979,0.068,15,0.451,0,0
169,Ochai Agbaji,23,TOR,SG,27,18,638,4.1,10.4,0.391,0.8,3.9,0.217,3.2,6.5,0.496,0.432,1.2,2.0,0.611,2.2,2.9,5.1,2.0,1.1,0.8,1.7,2.9,10.2,,agbajoc01,7.1,0.453,0.375,0.196,6.6,9.0,7.8,7.4,1.5,2.1,13.1,15.4,-0.6,0.3,-0.3,-0.024,-5.0,-1.5,-6.5,-0.7,11.4,0.408,0.168,0.038,0.011,0.496,0.627,0.194,0.571,0.0,0.217,0.667,1.0,0.109,16,0.464,1,0
170,Julius Randle,29,NYK,PF,46,46,1630,8.7,18.5,0.472,1.7,5.4,0.311,7.0,13.1,0.539,0.518,5.2,6.7,0.781,2.2,7.2,9.3,5.1,0.6,0.3,3.5,2.8,24.3,AS,randlju01,18.9,0.569,0.292,0.361,6.8,22.4,14.6,22.8,0.8,0.7,14.1,29.9,1.9,1.9,3.8,0.113,2.2,-0.3,1.9,1.6,11.7,0.266,0.291,0.115,0.037,0.539,0.689,0.469,0.406,0.419,0.311,0.423,0.868,0.032,24,0.148,0,0
171,Precious Achiuwa,24,2TM,C,74,18,1624,5.2,10.4,0.501,0.6,2.2,0.268,4.6,8.2,0.562,0.529,1.5,2.5,0.616,4.2,6.6,10.8,2.2,1.0,1.5,1.8,3.2,12.5,,achiupr01,14.6,0.545,0.207,0.239,13.0,20.5,16.7,8.4,1.4,3.9,13.8,15.9,1.2,2.2,3.4,0.102,-1.7,0.3,-1.4,0.2,8.0,0.52,0.215,0.047,0.011,0.562,0.697,0.317,0.273,0.2,0.268,0.593,0.962,0.145,62,0.474,0,0
171,Precious Achiuwa,24,TOR,C,25,0,437,6.4,14.0,0.459,1.1,3.9,0.277,5.4,10.1,0.528,0.497,2.0,3.5,0.571,4.1,7.1,11.2,3.6,1.3,1.0,2.4,3.3,15.9,,achiupr01,15.0,0.512,0.276,0.247,12.3,22.1,17.1,14.5,1.8,2.4,13.3,21.2,0.0,0.4,0.4,0.048,-1.4,-0.2,-1.6,0.0,9.5,0.418,0.247,0.047,0.012,0.528,0.662,0.357,0.25,0.5,0.277,0.662,1.0,0.147,21,0.362,0,0
171,Precious Achiuwa,24,NYK,PF,49,18,1187,4.8,9.1,0.525,0.4,1.5,0.26,4.4,7.6,0.578,0.547,1.4,2.1,0.643,4.3,6.4,10.6,1.6,0.9,1.7,1.6,3.1,11.3,,achiupr01,14.5,0.564,0.167,0.234,13.3,19.9,16.6,6.2,1.3,4.4,14.1,14.0,1.2,1.8,3.0,0.122,-1.9,0.5,-1.4,0.2,6.5,0.579,0.197,0.047,0.01,0.578,0.711,0.288,0.286,0.0,0.26,0.563,0.923,0.144,41,0.58,0,0
172,Santi Aldama,23,MEM,PF,61,35,1618,5.5,12.6,0.435,2.4,6.8,0.349,3.1,5.9,0.534,0.528,1.2,1.9,0.621,1.6,6.2,7.8,3.1,1.0,1.2,1.5,2.0,14.6,,aldamsa01,13.1,0.539,0.535,0.153,4.7,19.7,11.9,13.3,1.3,3.1,10.2,17.9,0.4,2.0,2.4,0.07,-0.7,0.4,-0.2,0.7,15.8,0.211,0.188,0.049,0.016,0.534,0.692,0.411,0.393,0.333,0.349,0.674,0.962,0.067,34,0.296,0,0
173,Cameron Johnson,27,BRK,PF,58,47,1599,6.2,13.9,0.446,3.1,7.9,0.391,3.1,6.0,0.519,0.557,1.9,2.5,0.789,1.2,4.4,5.7,3.1,1.1,0.3,1.3,2.4,17.5,,johnsca02,14.5,0.582,0.57,0.176,3.7,13.8,8.6,12.9,1.5,0.8,7.9,19.6,2.0,1.3,3.3,0.1,0.9,-0.5,0.4,1.0,17.5,0.17,0.126,0.073,0.061,0.519,0.724,0.41,0.378,0.342,0.391,0.601,0.957,0.034,18,0.331,1,0
174,Malaki Branham,20,SAS,PG,75,29,1594,6.1,14.2,0.432,2.1,6.1,0.347,4.0,8.1,0.494,0.506,1.2,1.4,0.873,0.6,2.7,3.3,3.5,0.6,0.2,2.1,2.1,15.6,,branhma01,8.7,0.526,0.427,0.1,1.9,8.2,5.0,14.0,0.8,0.4,12.2,19.8,-0.9,0.6,-0.3,-0.008,-3.4,-2.2,-5.6,-1.5,15.1,0.186,0.189,0.134,0.064,0.494,0.744,0.328,0.5,0.25,0.347,0.657,0.968,0.019,12,0.272,0,0
