Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Dist.,0-3,3-10,10-16,16-3P,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,2P.2,3P.2,%FGA,#,%3PA,Att.,Md.
165,Max Strus,25,MIA,SF,68,16,1587,5.6,12.8,0.441,4.1,10.0,0.41,1.5,2.8,0.557,0.602,1.0,1.2,0.792,0.5,4.0,4.6,2.1,0.6,0.4,1.3,2.6,16.4,,strusma01,12.7,0.614,0.784,0.094,1.7,12.5,7.2,8.8,0.9,1.1,8.8,18.1,2.0,1.7,3.6,0.11,1.4,-0.4,0.9,1.2,20.9,0.133,0.053,0.016,0.012,0.557,0.667,0.433,0.222,0.429,0.41,0.779,0.95,0.016,7,0.256,1,0
166,Jusuf Nurkić,27,POR,C,56,56,1579,7.3,13.7,0.535,0.3,1.3,0.268,7.0,12.4,0.563,0.548,4.2,6.1,0.69,3.8,10.3,14.1,3.6,1.4,0.8,3.3,4.3,19.2,,nurkiju01,20.0,0.586,0.093,0.447,11.2,32.6,21.5,16.6,1.9,2.1,16.6,23.6,2.0,1.7,3.6,0.11,0.1,0.2,0.3,0.9,5.9,0.478,0.35,0.03,0.037,0.563,0.648,0.481,0.278,0.364,0.268,0.614,0.933,0.06,34,0.018,0,0
167,De'Andre Hunter,24,ATL,SF,53,52,1577,5.8,13.1,0.442,1.7,4.5,0.379,4.1,8.7,0.474,0.506,2.9,3.8,0.765,0.6,3.4,4.0,1.6,0.8,0.5,1.6,3.5,16.2,,huntede01,10.6,0.547,0.339,0.289,1.8,10.4,6.1,6.1,1.1,1.2,9.6,19.9,0.4,0.7,1.1,0.034,-2.4,-1.5,-3.9,-0.8,13.7,0.214,0.174,0.151,0.106,0.474,0.65,0.41,0.402,0.328,0.379,0.644,0.919,0.042,21,0.405,0,0
168,Amir Coffey,24,LAC,SG,69,30,1567,4.8,10.7,0.453,2.2,5.8,0.378,2.6,4.9,0.542,0.556,2.3,2.7,0.863,0.6,3.9,4.5,2.8,0.9,0.3,1.0,2.0,14.2,,coffeam01,13.0,0.598,0.545,0.251,1.8,11.2,6.7,11.4,1.2,0.8,8.0,15.8,2.3,1.5,3.8,0.116,-0.3,0.0,-0.3,0.7,16.8,0.165,0.167,0.077,0.045,0.542,0.779,0.449,0.417,0.238,0.378,0.591,0.938,0.034,14,0.291,1,0
169,Oshae Brissett,23,IND,SF,67,25,1564,4.8,11.6,0.411,1.9,5.5,0.35,2.9,6.2,0.465,0.493,2.6,3.8,0.695,2.5,5.8,8.2,1.7,1.0,0.7,1.2,2.7,14.1,,brissos01,12.9,0.53,0.468,0.324,7.6,18.1,12.8,6.4,1.4,1.6,8.5,17.3,1.4,0.9,2.2,0.069,-0.5,-1.7,-2.2,-0.1,13.7,0.318,0.152,0.024,0.03,0.465,0.578,0.299,0.167,0.267,0.35,0.648,0.964,0.075,32,0.321,1,0
170,Marcus Morris,32,LAC,PF,54,54,1564,6.9,15.9,0.434,2.3,6.3,0.367,4.6,9.6,0.478,0.507,3.0,3.4,0.872,0.6,4.9,5.5,2.6,0.6,0.4,1.6,2.6,19.1,,morrima03,13.7,0.549,0.398,0.214,1.8,14.0,8.1,11.3,0.9,1.0,8.4,23.2,0.9,1.5,2.4,0.074,-0.3,-1.0,-1.4,0.3,17.6,0.046,0.145,0.24,0.171,0.478,0.688,0.49,0.47,0.424,0.367,0.327,0.901,0.001,0,0.215,2,0
171,Gordon Hayward,31,CHO,SF,49,48,1564,6.5,14.2,0.459,2.0,5.1,0.391,4.5,9.1,0.496,0.528,2.9,3.4,0.846,0.9,4.3,5.2,4.1,1.1,0.5,1.9,2.0,17.9,,haywago01,15.1,0.57,0.357,0.241,2.5,12.8,7.6,16.1,1.4,1.3,10.6,20.7,1.9,1.0,2.8,0.087,0.1,-0.8,-0.7,0.5,14.4,0.214,0.173,0.157,0.099,0.496,0.682,0.327,0.381,0.574,0.391,0.579,0.872,0.032,19,0.205,0,0
172,Tyus Jones,25,MEM,PG,73,23,1549,5.8,12.8,0.451,1.9,4.8,0.39,3.9,8.1,0.487,0.524,1.3,1.5,0.818,0.4,3.7,4.1,7.5,1.5,0.0,1.1,0.7,14.7,6MOY-11,jonesty01,16.5,0.544,0.371,0.12,1.1,11.0,5.9,28.2,2.0,0.1,7.3,16.6,3.4,1.6,5.1,0.158,1.2,0.5,1.7,1.4,15.0,0.098,0.241,0.241,0.045,0.487,0.593,0.496,0.459,0.36,0.39,0.367,0.813,0.0,0,0.2,0,0
173,Chris Duarte,24,IND,SG,55,39,1541,6.3,14.5,0.432,2.2,6.0,0.369,4.1,8.6,0.475,0.507,2.1,2.6,0.804,1.0,4.3,5.3,2.7,1.3,0.2,2.1,2.2,16.8,,duartch01,12.3,0.537,0.411,0.18,2.9,13.6,8.2,10.9,1.8,0.6,11.8,21.1,0.2,0.7,0.9,0.029,-1.2,-1.1,-2.3,-0.1,15.2,0.196,0.134,0.143,0.103,0.475,0.631,0.373,0.371,0.453,0.369,0.466,0.766,0.026,14,0.271,4,0
174,Trey Lyles,26,2TM,PF,75,23,1537,6.1,13.2,0.466,1.6,4.9,0.321,4.6,8.3,0.552,0.526,4.6,5.7,0.802,2.1,6.8,8.9,2.1,0.7,0.7,1.7,2.9,18.4,,lylestr01,16.4,0.588,0.372,0.432,6.0,21.2,13.4,9.0,0.9,1.9,9.8,20.7,2.4,1.2,3.5,0.111,0.5,-0.8,-0.3,0.7,12.5,0.292,0.224,0.077,0.036,0.552,0.671,0.516,0.279,0.4,0.321,0.6,1.0,0.046,23,0.239,1,0
174,Trey Lyles,26,DET,PF,51,3,990,6.4,14.0,0.456,1.6,5.3,0.301,4.8,8.7,0.55,0.513,5.0,6.4,0.784,2.2,6.7,8.9,2.1,0.8,0.9,2.0,3.3,19.3,,lylestr01,16.7,0.576,0.38,0.458,6.2,21.2,13.3,9.5,1.1,2.4,10.5,22.3,1.3,0.9,2.2,0.106,0.5,-0.4,0.0,0.5,13.2,0.284,0.216,0.073,0.047,0.55,0.651,0.53,0.321,0.389,0.301,0.588,1.0,0.039,14,0.205,1,0
174,Trey Lyles,26,SAC,PF,24,20,547,5.7,11.7,0.489,1.5,4.1,0.365,4.2,7.6,0.557,0.553,3.8,4.4,0.851,1.9,7.0,8.9,2.0,0.5,0.4,1.3,2.1,16.7,,lylestr01,16.0,0.612,0.354,0.376,5.7,21.3,13.4,8.1,0.6,1.0,8.4,17.8,1.1,0.3,1.4,0.12,0.7,-1.6,-1.0,0.1,11.8,0.309,0.242,0.084,0.011,0.557,0.709,0.488,0.2,0.5,0.365,0.625,1.0,0.062,9,0.317,0,0
175,Javonte Green,28,CHI,SF,65,45,1519,4.2,7.7,0.542,0.9,2.4,0.356,3.3,5.3,0.625,0.597,1.9,2.3,0.833,2.2,4.4,6.5,1.4,1.6,0.8,0.7,3.1,11.1,,greenja02,14.0,0.637,0.311,0.295,6.8,13.6,10.2,5.3,2.2,1.8,7.6,11.5,2.9,1.5,4.4,0.139,-0.6,0.7,0.1,0.8,9.1,0.535,0.123,0.031,0.0,0.625,0.695,0.425,0.2,,0.356,0.679,1.0,0.194,58,0.594,0,0
176,Talen Horton-Tucker,21,LAL,SG,60,19,1511,5.3,12.8,0.416,1.2,4.3,0.269,4.2,8.5,0.492,0.462,2.4,3.0,0.8,0.9,3.7,4.6,3.8,1.4,0.7,2.0,3.5,14.2,,hortota01,11.0,0.503,0.338,0.232,2.6,11.1,6.9,14.9,1.9,1.7,12.1,19.2,-0.2,1.2,1.1,0.033,-3.2,-0.2,-3.3,-0.5,12.8,0.297,0.204,0.1,0.059,0.492,0.613,0.409,0.389,0.344,0.269,0.406,0.796,0.035,16,0.187,0,0
177,Jerami Grant,27,DET,PF,47,47,1500,7.2,16.8,0.426,2.2,6.1,0.358,5.0,10.7,0.465,0.491,5.2,6.2,0.838,0.7,3.9,4.6,2.7,1.1,1.2,2.0,2.6,21.7,,grantje01,16.1,0.556,0.363,0.371,1.9,12.4,6.9,12.5,1.4,2.9,9.5,25.7,1.2,1.1,2.3,0.075,1.4,-0.2,1.2,1.2,15.2,0.202,0.149,0.106,0.18,0.465,0.631,0.442,0.243,0.429,0.358,0.498,0.967,0.049,29,0.358,1,0
178,Alperen Şengün,19,HOU,C,72,13,1489,6.0,12.7,0.474,0.7,2.8,0.248,5.3,9.9,0.539,0.502,4.0,5.6,0.711,3.3,6.2,9.5,4.5,1.4,1.6,3.5,5.2,16.7,,sengual01,16.0,0.552,0.223,0.442,10.1,18.9,14.5,19.1,1.9,4.1,18.8,22.0,0.8,1.3,2.1,0.068,-1.6,0.6,-1.0,0.4,9.0,0.429,0.297,0.042,0.01,0.539,0.671,0.385,0.318,0.4,0.248,0.436,0.966,0.099,44,0.085,6,0
179,Kyle Anderson,28,MEM,PF,69,11,1484,5.1,11.4,0.446,0.9,2.6,0.33,4.2,8.7,0.481,0.484,1.6,2.5,0.638,1.7,7.3,8.9,4.4,1.9,1.1,1.7,2.6,12.6,,anderky01,14.4,0.506,0.232,0.224,4.8,21.6,13.0,16.2,2.5,2.7,12.1,16.2,1.0,2.5,3.5,0.113,-0.9,2.1,1.2,1.2,10.5,0.273,0.301,0.141,0.045,0.481,0.648,0.44,0.333,0.238,0.33,0.514,0.944,0.043,19,0.413,0,0
180,Kristaps Porziņģis,26,2TM,PF,51,51,1481,8.6,18.6,0.459,1.9,6.1,0.31,6.7,12.5,0.532,0.51,6.0,7.0,0.867,2.5,7.5,10.0,2.9,0.9,2.0,2.0,3.3,25.0,,porzikr01,23.7,0.577,0.329,0.373,7.7,23.1,15.4,13.7,1.3,5.0,8.3,29.5,3.2,2.4,5.6,0.18,3.3,0.6,3.9,2.2,14.3,0.214,0.183,0.186,0.089,0.532,0.762,0.414,0.42,0.456,0.31,0.682,0.987,0.124,85,0.028,1,0
180,Kristaps Porziņģis,26,DAL,PF,34,34,1002,8.2,18.3,0.451,1.8,6.2,0.283,6.5,12.0,0.537,0.499,5.3,6.1,0.865,2.3,7.1,9.4,2.5,0.9,2.1,1.9,3.2,23.5,,porzikr01,21.8,0.561,0.341,0.335,7.1,21.9,14.5,11.7,1.3,5.3,8.3,28.6,1.6,1.8,3.4,0.161,2.2,0.8,3.0,1.3,14.3,0.23,0.161,0.191,0.077,0.537,0.778,0.427,0.392,0.41,0.283,0.711,1.0,0.132,60,0.029,0,0
180,Kristaps Porziņģis,26,WAS,PF,17,17,479,9.2,19.5,0.475,2.2,5.9,0.367,7.1,13.5,0.522,0.531,7.6,8.7,0.871,2.9,8.4,11.3,3.8,0.9,1.9,2.1,3.7,28.3,,porzikr01,27.7,0.606,0.305,0.448,8.9,25.5,17.3,17.9,1.2,4.4,8.3,31.4,1.6,0.6,2.2,0.22,5.4,0.2,5.7,0.9,14.3,0.181,0.224,0.178,0.112,0.522,0.723,0.397,0.478,0.517,0.367,0.628,0.966,0.108,25,0.025,1,0
181,Austin Rivers,29,DEN,SG,67,18,1480,3.6,8.5,0.417,1.9,5.6,0.342,1.6,2.9,0.563,0.53,0.8,1.1,0.727,0.5,2.3,2.8,2.2,1.2,0.1,1.3,2.9,9.8,,riverau01,7.2,0.546,0.66,0.126,1.5,6.9,4.3,8.0,1.7,0.4,12.8,12.6,0.1,1.1,1.2,0.037,-3.5,-0.3,-3.8,-0.7,17.9,0.16,0.151,0.02,0.009,0.563,0.75,0.453,0.143,0.0,0.342,0.463,0.848,0.006,2,0.45,0,0
182,Patrick Beverley,33,MIN,PG,58,54,1476,4.3,10.6,0.406,2.0,5.9,0.343,2.3,4.7,0.485,0.501,2.3,3.2,0.722,1.5,4.3,5.9,6.5,1.6,1.3,1.8,4.2,13.0,,beverpa01,14.8,0.539,0.555,0.305,4.4,13.2,8.7,24.5,2.2,3.4,12.9,16.1,2.3,1.7,4.1,0.132,0.6,2.1,2.7,1.7,16.3,0.17,0.206,0.05,0.018,0.485,0.568,0.433,0.545,0.125,0.343,0.255,0.759,0.0,0,0.227,1,0
183,Nickeil Alexander-Walker,23,2TM,SG,65,21,1466,6.2,16.7,0.372,2.6,8.3,0.311,3.6,8.4,0.433,0.449,2.0,2.7,0.743,0.9,3.7,4.6,3.8,1.1,0.6,2.3,2.5,17.0,,alexani01,10.5,0.475,0.497,0.16,2.7,11.5,7.1,16.1,1.5,1.5,11.3,24.1,-1.1,1.1,0.1,0.003,-1.8,-1.1,-2.9,-0.3,16.8,0.207,0.16,0.069,0.056,0.433,0.574,0.321,0.383,0.289,0.311,0.385,0.876,0.015,8,0.234,2,0
183,Nickeil Alexander-Walker,23,NOP,SG,50,19,1317,6.5,17.3,0.375,2.6,8.3,0.311,3.9,8.9,0.434,0.45,1.9,2.7,0.722,1.0,3.5,4.5,3.8,1.1,0.5,2.3,2.4,17.5,,alexani01,10.5,0.474,0.483,0.153,3.0,11.0,6.9,16.1,1.5,1.4,11.2,24.8,-1.1,0.9,-0.1,-0.005,-1.7,-1.3,-3.0,-0.3,15.2,0.21,0.165,0.073,0.059,0.434,0.579,0.337,0.37,0.27,0.311,0.394,0.895,0.014,8,0.223,2,0
183,Nickeil Alexander-Walker,23,UTA,SG,15,2,149,3.9,11.6,0.333,2.4,8.0,0.303,1.4,3.6,0.4,0.438,2.7,2.9,0.917,0.2,5.3,5.6,4.1,1.2,1.0,1.9,3.6,12.8,,alexani01,10.2,0.497,0.688,0.25,0.8,15.6,8.5,15.5,1.7,2.4,13.1,17.9,0.0,0.2,0.2,0.07,-2.9,1.2,-1.7,0.0,18.4,0.167,0.104,0.021,0.021,0.4,0.5,0.0,1.0,1.0,0.303,0.167,0.7,0.021,0,0.333,0,0
184,Cedi Osman,26,CLE,SF,66,3,1462,6.1,14.1,0.432,3.2,8.8,0.357,2.9,5.2,0.559,0.544,2.1,3.2,0.664,0.6,3.0,3.6,3.3,1.3,0.2,1.6,3.1,17.5,,osmande01,13.3,0.563,0.628,0.229,1.9,9.0,5.5,14.1,1.8,0.6,9.6,21.1,1.3,1.6,2.9,0.094,-0.3,0.5,0.2,0.8,17.9,0.227,0.107,0.017,0.021,0.559,0.654,0.443,0.2,0.417,0.357,0.689,0.867,0.014,8,0.181,1,0
185,Nicolas Batum,33,LAC,PF,59,54,1462,4.4,9.5,0.463,2.7,6.6,0.4,1.7,2.9,0.607,0.602,0.6,0.9,0.658,0.7,5.5,6.3,2.5,1.4,1.0,1.0,2.0,12.1,,batumni01,13.5,0.608,0.698,0.098,2.2,15.8,9.2,9.7,1.9,2.4,9.0,13.3,1.6,2.1,3.7,0.123,0.5,1.9,2.3,1.6,19.5,0.116,0.041,0.057,0.075,0.607,0.822,0.375,0.636,0.379,0.4,0.803,0.944,0.044,13,0.307,0,0
186,Norman Powell,28,2TM,SF,45,41,1458,6.9,14.9,0.461,2.6,6.2,0.419,4.3,8.7,0.491,0.549,4.7,5.8,0.811,0.5,3.1,3.6,2.4,1.0,0.5,1.7,2.6,21.1,,powelno01,16.3,0.603,0.418,0.385,1.5,9.7,5.4,10.8,1.4,1.4,8.9,23.1,2.4,0.4,2.8,0.093,1.2,-1.5,-0.3,0.6,14.3,0.256,0.179,0.058,0.089,0.491,0.568,0.407,0.514,0.426,0.419,0.509,0.877,0.026,13,0.316,0,0
186,Norman Powell,28,POR,SF,40,39,1333,6.7,14.6,0.456,2.5,6.2,0.406,4.2,8.5,0.492,0.542,4.3,5.3,0.803,0.5,3.1,3.5,2.2,1.1,0.5,1.7,2.5,20.1,,powelno01,15.3,0.593,0.423,0.365,1.4,9.8,5.4,10.0,1.5,1.3,9.0,22.5,1.8,0.3,2.1,0.076,0.6,-1.6,-1.0,0.3,14.4,0.264,0.172,0.052,0.09,0.492,0.559,0.409,0.464,0.469,0.406,0.513,0.914,0.028,12,0.332,0,0
186,Norman Powell,28,LAC,SG,5,2,125,9.2,18.1,0.508,3.7,6.9,0.542,5.5,11.2,0.487,0.611,8.6,10.1,0.857,0.9,3.2,4.0,4.0,0.6,1.2,2.0,4.0,30.8,,powelno01,27.1,0.682,0.381,0.556,2.6,9.1,5.9,19.5,0.8,2.7,8.2,30.0,0.6,0.1,0.7,0.272,7.8,-0.1,7.7,0.3,14.2,0.19,0.238,0.111,0.079,0.487,0.667,0.4,0.714,0.0,0.542,0.474,0.615,0.016,1,0.167,0,0
187,Delon Wright,29,ATL,SG,77,8,1452,3.0,6.7,0.454,1.1,2.9,0.379,1.9,3.8,0.51,0.535,1.3,1.6,0.857,1.2,4.2,5.5,4.7,2.3,0.5,1.1,1.4,8.5,,wrighde01,13.8,0.576,0.431,0.234,3.8,12.7,8.3,16.6,3.1,1.2,13.2,10.3,2.2,1.5,3.6,0.121,-0.2,2.4,2.2,1.6,13.9,0.29,0.178,0.045,0.041,0.51,0.615,0.417,0.25,0.455,0.379,0.436,0.818,0.022,6,0.25,3,0
188,Maxi Kleber,30,DAL,PF,59,21,1450,3.5,8.8,0.398,2.1,6.3,0.325,1.4,2.5,0.586,0.516,1.1,1.6,0.708,1.7,7.0,8.7,1.7,0.7,1.4,1.2,3.4,10.2,6MOY-11,klebima01,11.0,0.537,0.72,0.184,5.4,21.5,13.4,6.5,1.0,3.6,10.9,13.3,0.7,2.3,3.0,0.098,-1.6,1.2,-0.4,0.6,19.9,0.164,0.051,0.04,0.025,0.586,0.845,0.278,0.214,0.111,0.325,0.845,0.988,0.056,20,0.231,1,0
189,Terrence Ross,30,ORL,SG,63,0,1448,5.5,13.8,0.397,1.9,6.6,0.292,3.6,7.2,0.493,0.467,2.8,3.2,0.862,0.5,3.5,4.0,2.9,0.7,0.3,1.9,1.7,15.6,,rosste01,10.0,0.515,0.477,0.235,1.5,10.3,5.9,12.5,0.9,0.8,10.9,20.5,-0.5,0.9,0.3,0.011,-2.5,-1.1,-3.7,-0.6,18.0,0.108,0.125,0.155,0.135,0.493,0.7,0.435,0.523,0.347,0.292,0.524,0.779,0.023,10,0.133,4,0
190,Daniel Gafford,23,WAS,C,72,53,1444,7.1,10.2,0.693,0.0,0.0,0.0,7.1,10.2,0.695,0.693,2.7,3.8,0.699,3.9,6.3,10.1,1.7,0.7,2.5,1.6,4.2,16.9,,gaffoda01,21.8,0.708,0.002,0.372,12.1,19.0,15.6,7.3,1.0,5.8,12.0,16.7,4.4,1.6,6.0,0.198,1.1,0.5,1.6,1.3,2.9,0.655,0.304,0.022,0.012,0.695,0.836,0.448,0.333,0.0,0.0,0.737,,0.438,158,0.0,0,0
191,Bradley Beal,28,WAS,SG,40,40,1439,8.7,19.3,0.451,1.6,5.3,0.3,7.1,14.0,0.508,0.492,4.2,5.1,0.833,1.0,3.8,4.7,6.6,0.9,0.4,3.4,2.4,23.2,,bealbr01,17.5,0.539,0.272,0.263,3.0,11.4,7.3,30.8,1.2,0.9,13.6,30.8,0.6,0.7,1.4,0.046,2.0,-1.2,0.8,1.0,12.6,0.195,0.237,0.17,0.101,0.508,0.693,0.415,0.473,0.462,0.3,0.358,0.603,0.017,13,0.229,0,0
192,Landry Shamet,24,PHO,SG,69,14,1437,4.8,12.2,0.394,3.1,8.4,0.368,1.7,3.8,0.45,0.521,1.7,2.0,0.84,0.4,2.8,3.2,2.7,0.7,0.2,1.0,2.3,14.4,,shamela01,10.2,0.55,0.689,0.167,1.2,8.0,4.7,9.7,0.9,0.6,7.3,16.8,1.1,1.5,2.6,0.085,-0.9,-0.4,-1.2,0.3,20.0,0.087,0.109,0.058,0.056,0.45,0.643,0.34,0.393,0.444,0.368,0.603,0.943,0.029,13,0.302,2,0
193,Andre Drummond,28,2TM,C,73,36,1437,6.2,10.8,0.57,0.0,0.1,0.0,6.2,10.8,0.574,0.57,2.2,4.1,0.524,5.7,11.3,17.0,3.3,2.0,1.7,2.9,4.8,14.5,,drumman01,21.0,0.574,0.007,0.379,18.0,34.1,26.2,13.7,2.7,4.2,18.5,19.0,2.0,3.1,5.1,0.17,-0.1,1.4,1.3,1.2,2.8,0.707,0.261,0.021,0.005,0.574,0.641,0.434,0.222,0.0,0.0,0.591,,0.249,93,0.0,2,0
193,Andre Drummond,28,PHI,C,49,12,902,5.1,9.5,0.538,0.0,0.1,0.0,5.1,9.4,0.542,0.538,1.7,3.3,0.512,5.4,11.9,17.3,3.9,2.2,1.8,3.2,4.8,11.9,,drumman01,19.3,0.544,0.008,0.345,17.1,36.1,26.8,16.0,3.1,4.5,22.4,17.6,0.7,2.2,2.9,0.153,-1.2,2.5,1.3,0.7,2.7,0.706,0.265,0.021,0.0,0.542,0.643,0.286,0.4,,0.0,0.539,,0.235,48,0.0,1,0
193,Andre Drummond,28,BRK,C,24,24,535,8.0,13.1,0.61,0.0,0.1,0.0,8.0,13.1,0.613,0.61,3.0,5.5,0.537,6.3,10.4,16.6,2.3,1.5,1.5,2.4,4.8,19.0,,drumman01,23.8,0.61,0.005,0.421,19.4,30.6,25.1,9.8,2.0,3.8,13.5,21.5,1.3,0.9,2.2,0.199,1.7,-0.5,1.2,0.4,3.0,0.708,0.256,0.021,0.01,0.613,0.638,0.62,0.0,0.0,0.0,0.647,,0.267,45,0.0,1,0
194,Austin Reaves,23,LAL,SG,61,19,1418,3.7,8.1,0.459,1.3,4.2,0.317,2.4,3.8,0.616,0.542,2.5,3.0,0.839,1.1,3.8,4.9,2.8,0.7,0.5,1.0,2.2,11.3,,reaveau01,11.5,0.6,0.525,0.371,3.4,11.2,7.3,10.3,1.0,1.3,9.8,12.4,2.1,0.8,2.9,0.097,-1.3,-0.6,-1.9,0.0,16.3,0.211,0.157,0.066,0.035,0.616,0.746,0.56,0.571,0.182,0.317,0.548,0.981,0.019,6,0.281,3,0
195,Furkan Korkmaz,24,PHI,SG,67,19,1414,4.6,12.0,0.387,2.0,6.8,0.289,2.7,5.2,0.515,0.469,1.7,2.1,0.81,0.6,3.9,4.5,3.2,0.8,0.2,1.2,1.5,13.0,,korkmfu01,10.2,0.502,0.566,0.179,1.8,11.9,6.9,13.1,1.2,0.6,8.6,17.6,0.1,1.1,1.2,0.041,-2.0,-1.1,-3.1,-0.4,17.4,0.187,0.149,0.047,0.051,0.515,0.739,0.314,0.5,0.292,0.289,0.524,0.87,0.021,8,0.199,2,0
196,Avery Bradley,31,LAL,SG,62,45,1406,3.8,9.0,0.423,2.1,5.4,0.39,1.7,3.6,0.471,0.54,0.4,0.5,0.889,0.8,2.7,3.5,1.2,1.4,0.2,1.0,3.0,10.1,,bradlav01,7.8,0.55,0.6,0.051,2.4,8.0,5.2,4.5,1.8,0.6,9.6,12.1,0.3,0.9,1.2,0.04,-3.5,-0.1,-3.6,-0.6,17.8,0.129,0.091,0.083,0.089,0.471,0.6,0.281,0.483,0.452,0.39,0.621,0.902,0.003,1,0.533,0,0
197,Anthony Davis,28,LAL,C,40,40,1404,9.5,17.8,0.532,0.3,1.8,0.186,9.2,16.0,0.571,0.542,4.5,6.3,0.713,2.7,7.4,10.1,3.1,1.3,2.3,2.1,2.5,23.8,,davisan02,23.9,0.578,0.101,0.351,8.1,22.0,15.1,14.7,1.7,5.7,9.3,27.1,2.6,2.0,4.5,0.155,2.6,1.2,3.8,2.0,9.3,0.363,0.191,0.142,0.173,0.571,0.794,0.481,0.323,0.408,0.186,0.63,0.846,0.174,109,0.1,0,0
198,R.J. Hampton,20,ORL,SG,64,14,1402,4.5,11.7,0.383,1.6,4.7,0.35,2.9,7.0,0.405,0.453,1.9,3.0,0.641,0.6,4.4,5.0,4.1,1.1,0.3,2.2,2.6,12.6,,hamptrj01,8.5,0.481,0.4,0.256,1.7,12.9,7.3,16.9,1.4,0.8,14.6,18.4,-1.3,1.1,-0.2,-0.005,-4.0,-0.1,-4.1,-0.7,13.7,0.217,0.304,0.044,0.035,0.405,0.525,0.36,0.2,0.313,0.35,0.333,0.906,0.028,9,0.197,1,0
199,Jaxson Hayes,21,NOP,C,70,28,1398,6.3,10.2,0.616,0.5,1.5,0.351,5.8,8.8,0.66,0.641,3.7,4.8,0.766,3.0,5.2,8.1,1.1,0.8,1.4,1.4,4.0,16.8,,hayesja02,18.5,0.68,0.143,0.472,8.9,16.2,12.5,4.7,1.2,3.8,10.1,16.4,3.7,1.3,5.1,0.174,0.6,-0.3,0.2,0.8,6.6,0.533,0.259,0.04,0.018,0.66,0.774,0.485,0.375,0.286,0.351,0.747,0.95,0.276,103,0.316,1,0
200,Otto Porter Jr.,28,GSW,PF,63,15,1396,5.0,10.7,0.464,2.1,5.6,0.37,2.9,5.2,0.565,0.56,1.3,1.6,0.803,2.2,7.1,9.3,2.4,1.8,0.7,1.0,2.1,13.3,,porteot01,15.9,0.581,0.519,0.147,6.9,21.0,14.2,9.6,2.4,2.0,7.7,15.0,2.2,2.7,4.9,0.168,1.0,2.1,3.1,1.8,16.7,0.161,0.163,0.087,0.07,0.565,0.746,0.515,0.444,0.414,0.37,0.735,0.95,0.029,11,0.241,0,0
201,Raul Neto,29,WAS,PG,70,19,1372,5.4,11.6,0.463,0.9,3.1,0.292,4.4,8.4,0.526,0.502,2.2,2.8,0.769,0.3,3.2,3.5,5.7,1.4,0.1,2.1,2.7,13.8,,netora01,12.4,0.538,0.272,0.245,1.1,9.6,5.4,22.9,2.0,0.2,13.9,18.4,0.7,0.8,1.5,0.053,-2.5,-0.5,-2.9,-0.4,12.0,0.231,0.313,0.159,0.025,0.526,0.667,0.449,0.471,0.545,0.292,0.331,0.686,0.0,0,0.142,2,0
202,Caleb Martin,26,MIA,SF,60,12,1372,5.5,10.8,0.507,1.7,4.1,0.413,3.8,6.7,0.565,0.585,1.9,2.4,0.763,1.8,4.2,6.0,1.7,1.5,0.8,1.4,2.7,14.5,,martica02,14.8,0.611,0.378,0.227,5.9,13.0,9.5,7.0,2.1,2.3,10.3,16.3,1.9,2.1,4.0,0.139,0.1,0.9,1.1,1.1,12.6,0.373,0.144,0.034,0.068,0.565,0.739,0.237,0.143,0.5,0.413,0.604,0.906,0.107,36,0.452,1,0
203,Tre Mann,20,OKC,PG,60,26,1367,6.1,15.5,0.393,2.6,7.2,0.36,3.5,8.3,0.421,0.476,1.7,2.2,0.793,0.7,3.8,4.5,2.4,1.2,0.3,1.9,2.7,16.5,,manntr01,10.2,0.501,0.463,0.139,1.9,11.2,6.4,10.7,1.7,0.8,10.2,22.0,-1.0,1.0,0.1,0.002,-3.3,-1.1,-4.4,-0.8,16.6,0.102,0.264,0.092,0.078,0.421,0.533,0.394,0.407,0.37,0.36,0.286,0.663,0.014,6,0.143,4,0
204,Eric Bledsoe,32,LAC,PG,54,29,1361,5.2,12.4,0.421,1.3,4.3,0.313,3.9,8.1,0.479,0.475,2.4,3.1,0.761,0.7,4.1,4.8,6.0,1.8,0.5,3.1,2.2,14.1,,bledser01,12.5,0.514,0.348,0.25,2.2,11.6,7.1,24.1,2.5,1.2,18.3,20.5,-0.5,1.8,1.3,0.047,-2.1,1.3,-0.8,0.4,14.0,0.226,0.19,0.107,0.12,0.479,0.623,0.449,0.44,0.286,0.313,0.295,0.902,0.002,1,0.123,2,0
